"year_sale";"month_sale";"IDATVEND";"ETAMANHO";"PORTO";"zona";"EESPECIE";"tipo_barco";"estrato_lei";"anonPRT";"QVENDA";"VVENDA";"DiaSemana";"PMED";"tipos_barcos3"
"2007";"Dec";2007-12-07;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bgh";2160;321,6;"Fri";0,15;"Traineira"
"2008";"Jun";2008-06-05;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aja";11947,5;6653,9;"Thu";0,56;"Traineira"
"2008";"Oct";2008-10-21;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bbe";7942,5;5195,5;"Tue";0,65;"Traineira"
"2009";"Sep";2009-09-22;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"afc";4185;2346;"Tue";0,56;"Traineira"
"2009";"Jun";2009-06-05;"3";"QUARTEIRA";"Sul";"Sardinha";"traineira";"16-40";"aaf";421,2;685,63;"Fri";1,63;"Traineira"
"2006";"Oct";2006-10-09;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bha";1170;349,9;"Mon";0,3;"Traineira"
"2007";"Mar";2007-03-10;"1";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abc";10024;3881,01;"Sat";0,39;"Traineira"
"2006";"Apr";2006-04-13;"3";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bbb";3060;1880,12;"Thu";0,61;"Traineira"
"2008";"Jul";2008-07-28;"2";"PENICHE";"Centro";"Outros";"traineira";"16-40";"bag";15;27,1;"Mon";1,81;"Traineira"
"2005";"Sep";2005-09-01;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bga";6795;4264,94;"Thu";0,63;"Traineira"
"2007";"Jul";2007-07-13;"5";"PORTIMAO";"Sul";"Outros";"traineira";"16-40";"baa";30;35,4;"Fri";1,18;"Traineira"
"2007";"Apr";2007-04-18;"3";"QUARTEIRA";"Sul";"Sardinha";"traineira";"16-40";"aaf";765;311,55;"Wed";0,41;"Traineira"
"2010";"Sep";2010-09-17;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aef";8505;4459,5;"Fri";0,52;"Traineira"
"2005";"Oct";2005-10-06;"4";"SESIMBRA";"Centro";"Carapau-Branco";"traineira";"16-40";"bjb";196,6;344,07;"Thu";1,75;"Traineira"
"2009";"Aug";2009-08-12;"3";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"bhb";127;421,8;"Wed";3,32;"Traineira"
"2005";"Jul";2005-07-20;"4";"LAGOS";"Sul";"Cavala";"traineira";"16-40";"aci";93,3;29,47;"Wed";0,32;"Traineira"
"2007";"Oct";2007-10-04;"4";"NAZARE";"Centro";"Sardinha";"traineira";"16-40";"cab";7087,5;2413,5;"Thu";0,34;"Traineira"
"2010";"Jul";2010-07-21;"3";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abc";13076;10086,27;"Wed";0,77;"Traineira"
"2005";"May";2005-05-27;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"cad";1200;1295;"Fri";1,08;"Traineira"
"2005";"Jul";2005-07-23;"2";"SESIMBRA";"Centro";"Outros";"traineira";"16-40";"aie";71,5;11,87;"Sat";0,17;"Traineira"
"2006";"Jun";2006-06-01;"SemTam";"SESIMBRA";"Centro";"Outros";"traineira";"16-40";"bff";46,5;300,15;"Thu";6,45;"Traineira"
"2010";"Sep";2010-09-08;"4";"PORTIMAO";"Sul";"Cavala";"traineira";"16-40";"aci";6200;930;"Wed";0,15;"Traineira"
"2008";"Oct";2008-10-07;"SemTam";"FIGUEIRA DA FOZ";"Norte";"Outros";"traineira";"16-40";"bdj";40;3,2;"Tue";0,08;"Traineira"
"2008";"Apr";2008-04-04;"SemTam";"NAZARE";"Centro";"Outros";"traineira";"16-40";"bgb";127,2;169,44;"Fri";1,33;"Traineira"
"2007";"Feb";2007-02-13;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"abg";1440;576;"Tue";0,4;"Traineira"
"2010";"Feb";2010-02-27;"SemTam";"QUARTEIRA";"Sul";"Outros";"traineira";"16-40";"adc";2,2;6,16;"Sat";2,8;"Traineira"
"2010";"May";2010-05-11;"4";"AVEIRO";"Norte";"Sardinha";"traineira";"16-40";"afg";11610;5214;"Tue";0,45;"Traineira"
"2005";"Sep";2005-09-06;"2";"LAGOS";"Sul";"Carapau-Branco";"traineira";"16-40";"bec";1340,4;1663,9;"Tue";1,24;"Traineira"
"2005";"Jan";2005-01-06;"4";"NAZARE";"Centro";"Sardinha";"traineira";"16-40";"aei";2700;1221;"Thu";0,45;"Traineira"
"2008";"Dec";2008-12-02;"4";"SETUBAL";"Centro";"Carapau-Branco";"traineira";"16-40";"aie";912;987,6;"Tue";1,08;"Traineira"
"2005";"Jun";2005-06-16;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"bjb";1766,4;2019,78;"Thu";1,14;"Traineira"
"2010";"Aug";2010-08-09;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"age";11407,5;6129,15;"Mon";0,54;"Traineira"
"2007";"Oct";2007-10-24;"3";"PORTIMAO";"Sul";"Cavala";"traineira";"16-40";"bif";1600;104,7;"Wed";0,07;"Traineira"
"2005";"Sep";2005-09-15;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"aha";5256;3006,7;"Thu";0,57;"Traineira"
"2010";"Jul";2010-07-29;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"bej";90;32,4;"Thu";0,36;"Traineira"
"2007";"Sep";2007-09-01;"5";"LAGOS";"Sul";"Outros";"traineira";"16-40";"aci";16,2;2,59;"Sat";0,16;"Traineira"
"2006";"May";2006-05-04;"SemTam";"PENICHE";"Centro";"Outros";"traineira";"16-40";"bfg";21;112,51;"Thu";5,36;"Traineira"
"2005";"Aug";2005-08-27;"3";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"abi";250;1053;"Sat";4,21;"Traineira"
"2008";"May";2008-05-10;"1";"SINES";"Centro";"Sardinha";"traineira";"16-40";"aha";2856;1177,16;"Sat";0,41;"Traineira"
"2010";"Jan";2010-01-21;"SemTam";"SINES";"Centro";"Outros";"traineira";"16-40";"aha";127,1;152,43;"Thu";1,2;"Traineira"
"2008";"Oct";2008-10-01;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"ace";8662,5;3921,9;"Wed";0,45;"Traineira"
"2008";"Mar";2008-03-18;"3";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"bjb";12,2;23,24;"Tue";1,9;"Traineira"
"2010";"Sep";2010-09-22;"3";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"aea";157,5;31,85;"Wed";0,2;"Traineira"
"2010";"Sep";2010-09-29;"3";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bgi";67,5;13,65;"Wed";0,2;"Traineira"
"2006";"Sep";2006-09-30;"4";"SINES";"Centro";"Cavala";"traineira";"16-40";"aha";960;145,6;"Sat";0,15;"Traineira"
"2006";"Jul";2006-07-26;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"adf";10896;4981,16;"Wed";0,46;"Traineira"
"2008";"Oct";2008-10-15;"4";"FIGUEIRA DA FOZ";"Norte";"Outros";"traineira";"16-40";"bdf";45;40,8;"Wed";0,91;"Traineira"
"2008";"Nov";2008-11-06;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"acg";1350;532,8;"Thu";0,39;"Traineira"
"2010";"Nov";2010-11-19;"SemTam";"PENICHE";"Centro";"Outros";"traineira";"16-40";"ahb";127;784,49;"Fri";6,18;"Traineira"
"2008";"Nov";2008-11-20;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aja";4432,5;2323,35;"Thu";0,52;"Traineira"
"2005";"Mar";2005-03-30;"3";"SINES";"Centro";"Outros";"traineira";"16-40";"acj";1272;106;"Wed";0,08;"Traineira"
"2006";"Nov";2006-11-13;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bbe";9315;4157,4;"Mon";0,45;"Traineira"
"2005";"Nov";2005-11-29;"SemTam";"LAGOS";"Sul";"Outros";"traineira";"16-40";"aib";48,4;175,71;"Tue";3,63;"Traineira"
"2007";"Jul";2007-07-11;"4";"SINES";"Centro";"Cavala";"traineira";"16-40";"bdc";910;139,65;"Wed";0,15;"Traineira"
"2009";"Jun";2009-06-26;"4";"SESIMBRA";"Centro";"Cavala";"traineira";"16-40";"aie";1600;320;"Fri";0,2;"Traineira"
"2007";"Jul";2007-07-03;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"cab";3150;1699,94;"Tue";0,54;"Traineira"
"2008";"May";2008-05-24;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"acf";3800;1660;"Sat";0,44;"Traineira"
"2005";"May";2005-05-19;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abb";6984;4261,51;"Thu";0,61;"Traineira"
"2005";"Nov";2005-11-05;"4";"LAGOS";"Sul";"Outros";"traineira";"16-40";"aib";76,4;20,47;"Sat";0,27;"Traineira"
"2005";"Aug";2005-08-23;"4";"SINES";"Centro";"Cavala";"traineira";"16-40";"bda";5652;1126,8;"Tue";0,2;"Traineira"
"2008";"Jun";2008-06-06;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bjj";27427,5;14771,68;"Fri";0,54;"Traineira"
"2010";"Aug";2010-08-19;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bha";22,5;9,9;"Thu";0,44;"Traineira"
"2010";"Aug";2010-08-11;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aic";9427,5;4731,35;"Wed";0,5;"Traineira"
"2007";"Jan";2007-01-22;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bda";6502,5;2985,6;"Mon";0,46;"Traineira"
"2008";"Jun";2008-06-07;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abc";6188;3495,35;"Sat";0,56;"Traineira"
"2006";"Sep";2006-09-20;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aef";2160;1008,4;"Wed";0,47;"Traineira"
"2005";"Sep";2005-09-14;"6";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"adc";2880;2222,76;"Wed";0,77;"Traineira"
"2010";"Aug";2010-08-18;"3";"OLHAO";"Sul";"Outros";"traineira";"16-40";"afj";480;125,76;"Wed";0,26;"Traineira"
"2006";"Jul";2006-07-13;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"adj";7200;4576;"Thu";0,64;"Traineira"
"2006";"Jun";2006-06-29;"5";"SETUBAL";"Centro";"Carapau-Branco";"traineira";"16-40";"bff";1663,7;1104,18;"Thu";0,66;"Traineira"
"2005";"Jul";2005-07-22;"1";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agc";810;3578,4;"Fri";4,42;"Traineira"
"2010";"Jul";2010-07-01;"5";"SESIMBRA";"Centro";"Carapau-Branco";"traineira";"16-40";"abh";613;1005,41;"Thu";1,64;"Traineira"
"2007";"Oct";2007-10-23;"5";"QUARTEIRA";"Sul";"Outros";"traineira";"16-40";"adc";156;101,4;"Tue";0,65;"Traineira"
"2006";"Jul";2006-07-20;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"aei";652,5;713,8;"Thu";1,09;"Traineira"
"2005";"Jun";2005-06-15;"1";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bag";247,5;688,6;"Wed";2,78;"Traineira"
"2007";"Jan";2007-01-03;"4";"FIGUEIRA DA FOZ";"Norte";"Cavala";"traineira";"16-40";"bdf";270;48;"Wed";0,18;"Traineira"
"2008";"Jan";2008-01-07;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bdg";19237,5;8330,5;"Mon";0,43;"Traineira"
"2006";"May";2006-05-22;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"bee";20,4;108,31;"Mon";5,31;"Traineira"
"2007";"Aug";2007-08-10;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aia";9720;7534,8;"Fri";0,78;"Traineira"
"2008";"Aug";2008-08-27;"4";"SESIMBRA";"Centro";"Cavala";"traineira";"16-40";"aie";6000;1800;"Wed";0,3;"Traineira"
"2010";"Oct";2010-10-01;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agh";2925;4112,1;"Fri";1,41;"Traineira"
"2008";"May";2008-05-21;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aee";7132,5;5980,9;"Wed";0,84;"Traineira"
"2008";"Dec";2008-12-30;"4";"NAZARE";"Centro";"Sardinha";"traineira";"16-40";"bba";472,5;1113;"Tue";2,36;"Traineira"
"2009";"Oct";2009-10-14;"SemTam";"OLHAO";"Sul";"Outros";"traineira";"16-40";"bih";3,4;38,25;"Wed";11,25;"Traineira"
"2006";"Jul";2006-07-15;"2";"VRSA";"Sul";"Sardinha";"traineira";"16-40";"bej";1065,2;2270,09;"Sat";2,13;"Traineira"
"2010";"May";2010-05-18;"2";"SESIMBRA";"Centro";"Sardinha";"traineira";"16-40";"bjb";3900;1878;"Tue";0,48;"Traineira"
"2009";"Aug";2009-08-04;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"bde";7,4;28,86;"Tue";3,9;"Traineira"
"2008";"Jul";2008-07-15;"2";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"abi";16;84,8;"Tue";5,3;"Traineira"
"2006";"May";2006-05-26;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bde";4860;1487,4;"Fri";0,31;"Traineira"
"2005";"Nov";2005-11-18;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abc";6144;3917,56;"Fri";0,64;"Traineira"
"2008";"Jul";2008-07-05;"SemTam";"PORTIMAO";"Sul";"Outros";"traineira";"16-40";"aeg";17,8;37,22;"Sat";2,09;"Traineira"
"2008";"Sep";2008-09-02;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"age";1260;257,6;"Tue";0,2;"Traineira"
"2005";"Jun";2005-06-08;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"adj";3780;1148,4;"Wed";0,3;"Traineira"
"2009";"Jan";2009-01-09;"4";"SINES";"Centro";"Cavala";"traineira";"16-40";"abb";816;186,66;"Fri";0,23;"Traineira"
"2009";"Aug";2009-08-18;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"aib";1822,5;529,74;"Tue";0,29;"Traineira"
"2006";"Oct";2006-10-06;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"cad";4000;1355;"Fri";0,34;"Traineira"
"2008";"Jul";2008-07-09;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bdg";90;57,6;"Wed";0,64;"Traineira"
"2007";"May";2007-05-15;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bde";697,5;105,4;"Tue";0,15;"Traineira"
"2010";"Jan";2010-01-06;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"adf";10000;3000;"Wed";0,3;"Traineira"
"2009";"Sep";2009-09-08;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bbe";810;242,52;"Tue";0,3;"Traineira"
"2005";"Aug";2005-08-29;"3";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bia";1170;408,2;"Mon";0,35;"Traineira"
"2009";"Jul";2009-07-29;"4";"PENICHE";"Centro";"Cavala";"traineira";"16-40";"bbb";3352,5;607,92;"Wed";0,18;"Traineira"
"2008";"Apr";2008-04-14;"4";"SETUBAL";"Centro";"Carapau-Branco";"traineira";"16-40";"bjb";108,1;392,05;"Mon";3,63;"Traineira"
"2010";"Oct";2010-10-22;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"age";7290;4764,6;"Fri";0,65;"Traineira"
"2006";"May";2006-05-09;"5";"SETUBAL";"Centro";"Carapau-Branco";"traineira";"16-40";"bee";4;15,6;"Tue";3,9;"Traineira"
"2009";"Oct";2009-10-20;"3";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bci";2070;828;"Tue";0,4;"Traineira"
"2005";"Aug";2005-08-17;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"bhb";5888;3978,64;"Wed";0,68;"Traineira"
"2008";"Jul";2008-07-08;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bha";540;102;"Tue";0,19;"Traineira"
"2008";"Sep";2008-09-24;"4";"FIGUEIRA DA FOZ";"Norte";"Cavala";"traineira";"16-40";"bfj";1080;183,84;"Wed";0,17;"Traineira"
"2007";"Oct";2007-10-03;"3";"AVEIRO";"Norte";"Sardinha";"traineira";"16-40";"age";8460;3837,15;"Wed";0,45;"Traineira"
"2006";"Jun";2006-06-30;"2";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bfj";517,5;186,3;"Fri";0,36;"Traineira"
"2005";"Oct";2005-10-04;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"bee";25,8;61,29;"Tue";2,38;"Traineira"
"2010";"Nov";2010-11-02;"SemTam";"PENICHE";"Centro";"Outros";"traineira";"16-40";"bbb";64;578,58;"Tue";9,04;"Traineira"
"2009";"Mar";2009-03-07;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"abi";6000;2500;"Sat";0,42;"Traineira"
"2007";"Jul";2007-07-11;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"afj";336;820,08;"Wed";2,44;"Traineira"
"2006";"May";2006-05-12;"3";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"abi";1020;1489,2;"Fri";1,46;"Traineira"
"2006";"Oct";2006-10-10;"4";"PENICHE";"Centro";"Cavala";"traineira";"16-40";"agh";4140;688,72;"Tue";0,17;"Traineira"
"2005";"Dec";2005-12-20;"3";"SETUBAL";"Centro";"Cavala";"traineira";"16-40";"bjb";11;3,08;"Tue";0,28;"Traineira"
"2009";"Oct";2009-10-09;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"aea";405;63,68;"Fri";0,16;"Traineira"
"2009";"Nov";2009-11-18;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"adf";5000;960;"Wed";0,19;"Traineira"
"2005";"Dec";2005-12-29;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"abe";2295;717,2;"Thu";0,31;"Traineira"
"2009";"Jun";2009-06-20;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"adf";630;105,9;"Sat";0,17;"Traineira"
"2005";"Sep";2005-09-09;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"bci";6435;2018,36;"Fri";0,31;"Traineira"
"2006";"Feb";2006-02-01;"6";"MATOSINHOS";"Norte";"Carapau-Branco";"traineira";"16-40";"afc";1044;1981,2;"Wed";1,9;"Traineira"
"2005";"Jul";2005-07-26;"4";"PORTIMAO";"Sul";"Cavala";"traineira";"16-40";"adf";300;440;"Tue";1,47;"Traineira"
"2010";"Aug";2010-08-31;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agh";8302,5;5515,1;"Tue";0,66;"Traineira"
"2009";"Jul";2009-07-23;"2";"OLHAO";"Sul";"Outros";"traineira";"16-40";"afj";3,9;8;"Thu";2,05;"Traineira"
"2006";"Oct";2006-10-16;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bfi";1395;310;"Mon";0,22;"Traineira"
"2007";"Sep";2007-09-11;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bdj";12780;6270,2;"Tue";0,49;"Traineira"
"2008";"Sep";2008-09-16;"6";"FIGUEIRA DA FOZ";"Norte";"Carapau-Branco";"traineira";"16-40";"bcb";36;59,6;"Tue";1,66;"Traineira"
"2007";"Jan";2007-01-11;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bdc";180;109,6;"Thu";0,61;"Traineira"
"2010";"Aug";2010-08-12;"3";"QUARTEIRA";"Sul";"Sardinha";"traineira";"16-40";"aaf";332,9;1602,84;"Thu";4,81;"Traineira"
"2007";"Jul";2007-07-18;"3";"QUARTEIRA";"Sul";"Sardinha";"traineira";"16-40";"adc";689,1;850,3;"Wed";1,23;"Traineira"
"2006";"Feb";2006-02-15;"4";"MATOSINHOS";"Norte";"Carapau-Branco";"traineira";"16-40";"bfb";2268;1970,4;"Wed";0,87;"Traineira"
"2005";"Nov";2005-11-17;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aia";810;243;"Thu";0,3;"Traineira"
"2010";"May";2010-05-13;"1";"SINES";"Centro";"Sardinha";"traineira";"16-40";"aha";14840;6144,1;"Thu";0,41;"Traineira"
"2009";"Jul";2009-07-21;"3";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"aed";100;530;"Tue";5,3;"Traineira"
"2010";"Jul";2010-07-15;"3";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"bhb";10;41;"Thu";4,1;"Traineira"
"2007";"Sep";2007-09-13;"2";"MATOSINHOS";"Norte";"Carapau-Branco";"traineira";"16-40";"bia";54;35,4;"Thu";0,66;"Traineira"
"2006";"Aug";2006-08-02;"4";"MATOSINHOS";"Norte";"Cavala";"traineira";"16-40";"bda";90;21,2;"Wed";0,24;"Traineira"
"2005";"Jan";2005-01-25;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"adf";2300;1000;"Tue";0,43;"Traineira"
"2007";"Oct";2007-10-26;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bcb";7177,5;4352,7;"Fri";0,61;"Traineira"
"2008";"Jan";2008-01-14;"SemTam";"SETUBAL";"Centro";"Outros";"traineira";"16-40";"bee";783,5;1909,85;"Mon";2,44;"Traineira"
"2005";"Aug";2005-08-31;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bdg";2835;850,5;"Wed";0,3;"Traineira"
"2010";"Jun";2010-06-02;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"adc";1495;621,92;"Wed";0,42;"Traineira"
"2005";"Sep";2005-09-15;"2";"SINES";"Centro";"Sardinha";"traineira";"16-40";"acj";3576;2081,09;"Thu";0,58;"Traineira"
"2005";"Sep";2005-09-08;"3";"PORTIMAO";"Sul";"Cavala";"traineira";"16-40";"adf";3500;500;"Thu";0,14;"Traineira"
"2008";"Jul";2008-07-01;"5";"PORTIMAO";"Sul";"Outros";"traineira";"16-40";"bif";30;20,2;"Tue";0,67;"Traineira"
"2006";"Aug";2006-08-22;"3";"OLHAO";"Sul";"Carapau-Branco";"traineira";"16-40";"bih";186;367,02;"Tue";1,97;"Traineira"
"2010";"May";2010-05-04;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aic";6480;2860,2;"Tue";0,44;"Traineira"
"2010";"Sep";2010-09-20;"3";"POVOA DO VARZIM";"Norte";"Cavala";"traineira";"16-40";"bgi";1125;417,5;"Mon";0,37;"Traineira"
"2007";"Jul";2007-07-10;"2";"QUARTEIRA";"Sul";"Outros";"traineira";"16-40";"aaf";14,4;20,02;"Tue";1,39;"Traineira"
"2008";"Feb";2008-02-27;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agb";4567,5;2020,48;"Wed";0,44;"Traineira"
"2008";"Nov";2008-11-19;"6";"NAZARE";"Centro";"Carapau-Branco";"traineira";"16-40";"bba";378;583,8;"Wed";1,54;"Traineira"
"2008";"Oct";2008-10-08;"4";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"caj";810;360;"Wed";0,44;"Traineira"
"2005";"Mar";2005-03-31;"3";"PENICHE";"Centro";"Cavala";"traineira";"16-40";"bjh";1327,5;586,46;"Thu";0,44;"Traineira"
"2010";"Jan";2010-01-19;"1";"PENICHE";"Centro";"Cavala";"traineira";"16-40";"bag";1820;2611,6;"Tue";1,43;"Traineira"
"2007";"Jul";2007-07-20;"4";"SESIMBRA";"Centro";"Cavala";"traineira";"16-40";"agj";3200;576;"Fri";0,18;"Traineira"
"2007";"May";2007-05-09;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"adj";5152,5;2577,65;"Wed";0,5;"Traineira"
"2007";"Sep";2007-09-05;"4";"SINES";"Centro";"Cavala";"traineira";"16-40";"acj";1824;314,32;"Wed";0,17;"Traineira"
"2008";"Dec";2008-12-11;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"afc";16897,5;6915,7;"Thu";0,41;"Traineira"
"2005";"Jul";2005-07-07;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"ajf";1000;1705;"Thu";1,71;"Traineira"
"2007";"Apr";2007-04-03;"4";"SESIMBRA";"Centro";"Cavala";"traineira";"16-40";"bff";2520;504;"Tue";0,2;"Traineira"
"2008";"Feb";2008-02-07;"2";"PORTIMAO";"Sul";"Sardinha";"traineira";"16-40";"aeg";1920;1018;"Thu";0,53;"Traineira"
"2005";"Jun";2005-06-17;"3";"OLHAO";"Sul";"Sardinha";"traineira";"16-40";"caf";12000;5750;"Fri";0,48;"Traineira"
"2009";"Oct";2009-10-29;"SemTam";"MATOSINHOS";"Norte";"Outros";"traineira";"16-40";"bgi";427,5;247,95;"Thu";0,58;"Traineira"
"2006";"Aug";2006-08-25;"4";"FIGUEIRA DA FOZ";"Norte";"Cavala";"traineira";"16-40";"afg";315;70;"Fri";0,22;"Traineira"
"2009";"Jun";2009-06-18;"4";"OLHAO";"Sul";"Cavala";"traineira";"16-40";"aed";360;58,5;"Thu";0,16;"Traineira"
"2005";"Apr";2005-04-28;"3";"PENICHE";"Centro";"Cavala";"traineira";"16-40";"afe";2317,5;764,26;"Thu";0,33;"Traineira"
"2007";"Mar";2007-03-24;"1";"SINES";"Centro";"Sardinha";"traineira";"16-40";"abc";12432;4671,21;"Sat";0,38;"Traineira"
"2005";"Oct";2005-10-29;"2";"SESIMBRA";"Centro";"Outros";"traineira";"16-40";"agj";8;3,36;"Sat";0,42;"Traineira"
"2006";"Feb";2006-02-01;"2";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"bcb";2340;854,92;"Wed";0,37;"Traineira"
"2006";"May";2006-05-23;"3";"PENICHE";"Centro";"Sardinha";"traineira";"16-40";"agb";2677,5;950,51;"Tue";0,35;"Traineira"
"2008";"Nov";2008-11-13;"3";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"ace";4095;2541,8;"Thu";0,62;"Traineira"
"2006";"Jul";2006-07-25;"4";"SESIMBRA";"Centro";"Cavala";"traineira";"16-40";"abg";220;55;"Tue";0,25;"Traineira"
"2010";"Apr";2010-04-29;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"aia";450;267;"Thu";0,59;"Traineira"
"2006";"Jul";2006-07-24;"2";"MATOSINHOS";"Norte";"Sardinha";"traineira";"16-40";"bfi";4050;2325;"Mon";0,57;"Traineira"
"2006";"Sep";2006-09-12;"6";"MATOSINHOS";"Norte";"Carapau-Branco";"traineira";"16-40";"afc";36;69,2;"Tue";1,92;"Traineira"
"2006";"May";2006-05-04;"4";"FIGUEIRA DA FOZ";"Norte";"Sardinha";"traineira";"16-40";"ace";5715;1961,44;"Thu";0,34;"Traineira"
